Date,"power GUESS, GW",annualised_consumption_MAX,"annualised consumption GUESS, TWh","Estimated efficiency, J/Th","Hydro-only, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hashrate,BTC_Price,BTC_Volume,SP500_Price,SP500_Volume,Gold_Price,Gold_Volume,Silver_Price,Silver_Volume,ETH_Price,ETH_Volume
1/3/2022,11.07521437,307.3411049,97.0853292,57.3277,2.038792,97.182415,506.7113618,177367872.7,46878.93887,820689551.9,4796.56,3831020000,1799.4,116,22.79,31,3761.380371,12080777893
1/4/2022,11.21143977,311.2698542,98.279481,57.3277,2.063869,98.37776,506.7113618,180987625.2,46483.65791,1174077938,4793.54,4683170000,1814,38,23.038,7,3794.056641,14030925983
1/5/2022,11.26028743,312.7808923,98.70767964,57.3277,2.072861,98.806387,506.7113618,176161288.5,45925.80354,1903810280,4700.58,4887960000,1824.6,8,23.15,437,3550.386963,18061338502
1/6/2022,11.54924678,320.9401979,101.2406973,57.3277,2.126055,101.341938,506.7113618,168921783.5,43160.2565,1425110629,4696.05,4295280000,1788.7,30,22.174,103,3418.408203,24293791313
1/7/2022,11.44576882,318.2204294,100.3336095,57.3277,2.107006,100.433943,506.7113618,174242949.2,42056.16138,1875473910,4677.03,4181510000,1797,17,22.394,17,3193.210449,24494179209
1/8/2022,11.14610557,309.8890563,97.7067614,57.3277,2.051842,97.804468,506.7113618,170826076.6,42145.6911,1030789266,,,,,,,3091.972656,16037732700
1/9/2022,10.96760846,304.9263993,96.14205577,57.3277,2.018983,96.238198,506.7113618,172037609.1,42004.75581,802956751.9,,,,,,,3157.751465,12334683863
1/10/2022,10.99567937,305.7068393,96.38812535,57.3277,2.024151,96.484513,506.7113618,191422128.4,41699.57219,1846544201,4670.29,4511810000,1798.4,534,22.446,377,3083.0979,19535744145
1/11/2022,11.12228673,309.2268344,97.49796551,57.3277,2.047457,97.595463,506.7113618,168403011.7,42390.49003,1347692324,4713.07,4101590000,1818.6,743,22.806,155,3238.111572,15211447193
1/12/2022,11.00891306,306.0747682,96.50413184,57.3277,2.026587,96.600636,506.7113618,216864310.1,43306.32702,1164212007,4726.35,4048220000,1827.2,1547,23.2,1,3372.258301,16662871689
1/13/2022,11.37559155,316.2693292,99.71843553,57.3277,2.094087,99.818154,506.7113618,192633660.9,43527.95382,1071994263,4659.03,4251730000,1821.2,40,23.155,-,3248.288574,15294466275
1/14/2022,11.58920432,322.2082878,101.590965,57.3277,2.13341,101.692556,506.7113618,201114388.1,42856.90333,977109012.4,4662.85,4338490000,1816.5,816,22.911,36,3310.001465,13562957230
1/15/2022,11.83105015,328.9321947,103.7109856,57.3277,2.177931,103.814697,506.7113618,212018180.2,43237.22882,522646762.5,,,,,,,3330.530762,9619999078
1/16/2022,12.20213387,339.2492316,106.9639055,57.3277,2.246242,107.070869,506.7113618,195056725.8,43193.15685,454410214.9,,,,,,,3350.921875,9505934874
1/17/2022,12.40950365,345.0146199,108.781709,57.3277,2.284416,108.890491,506.7113618,164768414.4,42960.11749,740803206.3,,,,,,,3212.304932,12344309617
1/18/2022,12.16938748,338.3388017,106.6768506,57.3277,2.240214,106.783527,506.7113618,209595115.3,42034.67984,945498995.7,4577.11,4748700000,1812.3,900,23.487,207,3164.025146,13024154091
1/19/2022,12.54047119,348.6558387,109.9297705,57.3277,2.308525,110.0397,506.7113618,204748985.5,42023.26817,1139149288,4532.76,4465740000,1843.1,4,24.226,3,3095.825928,13187424144
1/20/2022,12.43133157,345.6214897,108.9730526,57.3277,2.288434,109.082026,506.7113618,175442615.3,42322.46964,1262258080,4482.73,4640870000,1842.5,20,24.711,21,3001.120117,10645922764
1/21/2022,12.28154499,341.4570555,107.6600234,57.3277,2.26086,107.767683,506.7113618,177474949.7,38766.14362,3335469818,4397.94,5589100000,1831.8,19,24.314,17,2557.931641,26796291874
1/22/2022,12.06858985,335.5363807,105.7932586,57.3277,2.221658,105.899052,506.7113618,186746029.1,35660.83433,2128130419,,,,,,,2405.181152,27369692036
1/23/2022,11.84092361,329.2067012,103.7975364,57.3277,2.179748,103.901334,506.7113618,198665988.4,35609.00469,1170724182,,,,,,,2535.039063,16481489511
1/24/2022,11.87343578,330.1106191,104.082538,57.3277,2.185733,104.186621,506.7113618,201314868.3,35283.98063,2830223528,4410.13,6928110000,1841.7,8,23.795,-,2440.352295,28220804648
1/25/2022,12.20267439,339.2642594,106.9686437,57.3277,2.246342,107.075612,506.7113618,172177190,36670.67513,1394348048,4356.45,5145050000,1852.7,11,23.896,100,2455.935059,16179776932
1/26/2022,11.86558926,329.8924666,104.0137554,57.3277,2.184289,104.117769,506.7113618,173501629.9,37677.00924,1873644758,4349.93,5570640000,1829.9,55,23.807,46,2468.030273,21229909340
1/27/2022,11.54983109,321.3701296,101.2458193,56.0709,2.126162,101.347065,506.7113618,203963748.1,36520.81485,1438415229,4326.51,5214200000,1793.3,196036,22.673,102,2423.001221,16126522783
1/28/2022,11.72353072,325.5708402,102.7684703,54.8893,2.158138,102.871239,506.7113618,197341548.5,37227.77677,1254342629,4431.85,5031090000,1784.9,28521,22.302,38,2547.092041,14666227351
1/29/2022,11.82688791,327.8362656,103.6744994,54.8893,2.177164,103.778174,506.7113618,193368228.7,38003.12994,776277002.3,,,,,,,2597.084717,11172062661
1/30/2022,11.79300891,320.6930857,103.3775161,54.2495,2.170928,103.480894,506.7113618,189394909,38100.33389,568161980.8,,,,,,,2603.466553,9501221177
1/31/2022,11.6038557,309.7501541,101.7193991,53.7784,2.136107,101.821119,506.7113618,203963748.1,37697.63642,1145561269,4515.55,5098610000,1795,1735,22.395,57,2688.278809,13778234614
2/1/2022,11.5164792,301.1295784,100.9534567,53.857,2.120023,101.05441,506.7113618,202639308.2,38698.09602,1066023589,4546.54,4816830000,1800.3,223,22.596,411,2792.117188,13194846235
2/2/2022,11.68038253,299.5354181,102.3902332,53.857,2.150195,102.492623,506.7113618,194692668.7,38166.5175,891803344.7,4589.38,4481580000,1809.2,1690,22.711,135,2682.854004,13876301217
2/3/2022,11.79936581,296.6770559,103.4332407,53.857,2.172098,103.536674,506.7113618,172445464.5,36950.25204,837844604.9,4477.44,4401970000,1803,466,22.375,74,2679.162598,12755505065
2/4/2022,11.49962882,283.7372929,100.8057462,53.857,2.116921,100.906552,506.7113618,157888391.8,38818.17918,1628376666,4500.53,4706290000,1806.6,571,22.475,42,2983.586914,18987223729
2/5/2022,11.1337086,269.3793065,97.5980896,53.857,2.04956,97.695688,506.7113618,206979740.5,41633.91059,780628000.9,,,,,,,3014.648193,13102093957
2/6/2022,11.23698305,272.1690052,98.50339343,53.857,2.068571,98.601897,506.7113618,180443876.4,41705.60769,505332838.3,,,,,,,3057.476074,9466018022
2/7/2022,11.16356814,270.3345508,97.85983834,53.857,2.055057,97.957698,506.7113618,204326154.1,43213.41923,1489284048,4483.87,4228480000,1820.6,601,23.076,11,3142.470703,15197063785
2/8/2022,11.16663184,270.4087406,97.88669468,53.857,2.055621,97.984581,506.7113618,185751049.2,43945.1043,1578318960,4521.54,4459620000,1826.6,108,23.195,9,3122.608643,17136080906
2/9/2022,11.04324005,272.8513713,96.8050423,54.5263,2.032906,96.901847,506.7113618,195038601.7,44015.8626,980740796.9,4587.18,4524350000,1835.2,683,23.336,40,3239.457031,13951308490
2/10/2022,11.06668063,279.1212087,97.01052237,54.5263,2.037221,97.107533,506.7113618,188404635.6,44398.75403,1674378969,4504.08,5314860000,1836.2,365,23.519,182,3077.482178,18629485080
2/11/2022,11.22146702,288.377735,98.36737992,54.5263,2.065715,98.465747,506.7113618,248110330,43255.54448,1389998889,4418.64,5251500000,1840.8,181,23.366,26,2927.383545,16043881065
2/12/2022,12.01113155,314.7538819,105.2895791,54.5263,2.211081,105.394869,506.7113618,209633327,42441.03565,619526851.3,,,,,,,2917.362793,11254355757
2/13/2022,12.09633263,323.998575,106.0364518,55.7618,2.226765,106.142488,506.7113618,202999360.9,42467.69061,434275904.4,,,,,,,2883.463379,9054963563
2/14/2022,12.34798347,337.0467159,108.2424231,55.7618,2.273091,108.350666,506.7113618,232188811.5,42368.95799,1010046226,4401.67,4600390000,1868,79,23.845,44,2933.479004,12164552172
2/15/2022,12.70118285,353.3258703,111.3385688,57.0743,2.33811,111.449907,506.7113618,206979740.5,44024.89475,1029151573,4471.07,4430830000,1854.8,86,23.338,41,3179.877197,13921257873
2/16/2022,12.96595666,361.1942342,113.6595761,57.0743,2.386851,113.773236,506.7113618,213256529.5,44104.4558,738128366.2,4475.01,4283640000,1870.2,34,23.601,11,3127.830078,12352406833
2/17/2022,13.21028741,368.5154245,115.8013794,57.0743,2.431829,115.917181,506.7113618,186294128.9,42777.5063,1400839373,4380.26,4539420000,1900.7,393,23.874,101,2881.481934,15860206214
2/18/2022,13.26679176,370.5744547,116.2966966,57.0743,2.442231,116.412993,506.7113618,207147949.3,40542.51754,1113514916,4348.87,4708060000,1898.6,51,23.991,170,2785.727539,15748173433
2/19/2022,12.99875463,363.7228322,113.9470831,57.0743,2.392889,114.06103,506.7113618,200196675.8,40228.97566,390132388.1,,,,,,,2763.701172,9774183169
2/20/2022,12.95736117,362.2005867,113.584228,57.0743,2.385269,113.697812,506.7113618,171001327.3,38924.01691,751613221.3,,,,,,,2628.648438,11641437834
2/21/2022,12.67697655,354.3146851,111.1263764,55.7618,2.333654,111.237503,506.7113618,211318713.4,38659.70433,1515286337,,,,,,,2573.816162,18646392740
2/22/2022,12.40518509,346.1850588,108.7438525,54.5263,2.283621,108.852596,506.7113618,208538204,37607.41405,1359715024,4304.76,5121900000,1906.1,173,24.311,175,2639.299316,16360200507
2/23/2022,12.33565972,343.7109948,108.1343931,54.5263,2.270822,108.242528,506.7113618,183513619.5,38394.79303,1062775243,4225.5,4797430000,1909.2,73,24.555,20,2590.359619,13382637240
2/24/2022,11.9732778,327.8288974,104.9577532,53.857,2.204113,105.062711,506.7113618,186294128.9,36306.22772,2938507210,4288.7,6752130000,1925.1,2706,24.686,107560,2598.067139,29312342666
2/25/2022,11.87909295,319.349152,104.1321288,53.857,2.186775,104.236261,506.7113618,173781836.6,39025.94183,1344864950,4384.65,5177060000,1886.5,586,23.997,13916,2764.535645,17208902048
2/26/2022,11.49198035,303.0820086,100.7386997,53.857,2.115513,100.839438,506.7113618,189074638.3,39404.74341,625395628.4,,,,,,,2781.111816,11724648351
2/27/2022,11.29663836,291.6900374,99.02633183,53.857,2.079553,99.125358,506.7113618,214099222.7,38875.37794,1016643269,,,,,,,2621.801758,16150857254
2/28/2022,11.61020259,293.4251909,101.7750359,53.857,2.137276,101.876811,506.7113618,225221260.3,39641.17282,1921812318,4373.94,6071370000,1899.4,390,24.361,788,2919.201172,19266124733
3/1/2022,11.68906188,289.5579692,102.4663164,53.3888,2.151793,102.568783,506.7113618,189074638.3,43870.72119,1843280182,4306.26,5846230000,1942.4,547,25.534,409,2972.485107,18757425786
3/2/2022,11.48849724,278.9411771,100.7081668,53.3888,2.114872,100.808875,506.7113618,204908164.1,44331.35702,1398356361,4386.54,5337870000,1920.9,109,25.183,893,2950.118408,16636517503
3/3/2022,11.65361815,283.3046413,102.1556167,53.3888,2.145268,102.257772,506.7113618,190365286.6,43394.65412,1339800193,4363.49,5039890000,1934.4,122,25.205,147,2834.468994,13091199728
3/4/2022,11.67406453,284.1389686,102.3348497,53.3888,2.149032,102.437185,506.7113618,168452735.7,41246.21104,1753608569,4328.87,5797380000,1965.1,47,25.782,838,2617.156006,14496939024
3/5/2022,11.61656877,283.0468217,101.8308418,53.3888,2.138448,101.932673,506.7113618,179409011.2,39520.78837,533829131.7,,,,,,,2664.831055,8072368396
3/6/2022,11.52156175,281.0658323,100.9980103,53.3888,2.120958,101.099008,506.7113618,202691096.6,39427.2969,700300250.8,,,,,,,2555.037354,8872976607
3/7/2022,11.41009862,278.7278303,100.0209245,53.3888,2.100439,100.120945,506.7113618,202691096.6,38646.15215,1303256892,4201.09,6940470000,1993.9,2516,25.713,526,2497.77124,14594098731
3/8/2022,11.22107955,274.1104404,98.36398333,53.3888,2.065644,98.462347,506.7113618,188995752.2,39016.64575,1223580009,4170.7,7243120000,2040.1,1813,26.888,1151,2576.747559,13922922903
3/9/2022,11.22041677,274.0942498,98.35817337,53.3888,2.065522,98.456532,506.7113618,198582493.3,41868.03564,1656208414,4277.88,5662670000,1985.9,1022,25.757,757,2729.783447,14173665398
3/10/2022,11.1682079,272.8188829,97.90051049,53.3888,2.055911,97.998411,506.7113618,188995752.2,40269.11792,1440999702,4259.52,4980830000,1998.1,670,26.202,68,2608.048584,13292477213
3/11/2022,11.15672246,272.5383144,97.79982907,53.3888,2.053796,97.897629,506.7113618,213647372.1,39308.17471,1257973001,4204.31,4938640000,1982.7,865,26.106,91,2559.562988,12382419582
3/12/2022,11.53588481,281.8005568,101.1235662,53.3888,2.123595,101.22469,506.7113618,206799699.9,39433.47975,406582497.9,,,,,,,2574.75415,6532996574
3/13/2022,11.76568602,287.4141798,103.1380036,53.3888,2.165898,103.241142,506.7113618,209538768.8,39207.0867,575304834.9,,,1959.6,145,25.244,322,2518.94458,8632000379
3/14/2022,11.82313842,288.8176368,103.6416313,53.3888,2.176474,103.745273,506.7113618,190365286.6,39075.2118,1069754547,4173.11,5574920000,1928.5,71,25.123,25,2590.696045,11244398839
3/15/2022,11.71972745,286.2914962,102.7351308,53.3888,2.157438,102.837866,506.7113618,212277837.6,39353.47661,992728997.7,4262.45,5392470000,1908,104,24.67,71,2620.149658,12861105614
3/16/2022,11.91505554,291.063004,104.4473769,53.3888,2.193395,104.551824,506.7113618,217523034.5,40571.22806,1892089595,4357.86,6309750000,1942.1,39,25.584,30,2772.055664,17915109769
3/17/2022,12.07376276,294.939931,105.8386044,53.3888,2.222611,105.944443,506.7113618,195149454.7,41214.95942,941181440.9,4411.67,4985090000,1928.2,28,25.055,8,2814.854492,12685265194
3/18/2022,12.12538435,296.2009519,106.2911192,53.3888,2.232114,106.39741,506.7113618,211525632.8,41250.457,1101754820,4463.12,8278430000,,,,,2945.343018,15830879093
3/19/2022,12.10758988,295.7662655,106.1351329,53.3888,2.228838,106.241268,506.7113618,210160951.3,42104.28246,566820250.5,,,,,,,2946.25708,11576463120
3/20/2022,12.13578753,296.4550825,106.3823135,53.3888,2.234029,106.488696,506.7113618,208796269.8,41838.21472,535651039.1,,,1928.6,5,25.282,6,2860.459229,12684727326
3/21/2022,12.12955401,296.3028091,106.3276705,53.3888,2.232881,106.433998,506.7113618,203337543.7,41337.31971,530319594.9,4461.18,4869820000,1920.7,26,24.885,48,2897.976563,15206116098
3/22/2022,12.23839309,298.9615485,107.2817538,53.3888,2.252917,107.389036,506.7113618,197878817.7,42663.07048,1382100638,4511.61,4754840000,1936.6,204,25.17,26,2973.131104,16830539230
3/23/2022,12.11759035,296.0105589,106.222797,53.3888,2.230679,106.32902,506.7113618,195149454.7,42505.08621,916857695,4456.24,4550670000,1961.6,8,25.9,68,3031.067139,16008767658
3/24/2022,11.93008143,291.4300589,104.5790938,53.3888,2.196161,104.683673,506.7113618,212890314.3,43583.82621,1379425398,4520.16,4131390000,1953.8,83,25.595,59,3108.062012,18070503166
3/25/2022,12.10154413,301.8322569,106.0821358,54.065,2.227725,106.188218,506.7113618,219713721.8,44523.46073,1332109588,4543.06,4305020000,,,,,3106.671387,17030503831
3/26/2022,12.19358552,310.4935116,106.8889707,54.065,2.244668,106.99586,506.7113618,178773276.7,44627.94272,473243164.2,,,,,,,3143.178955,8876420740
3/27/2022,11.94924728,309.7426714,104.7471017,54.065,2.199689,104.851849,506.7113618,216984358.8,45205.37248,931659448.8,,,1939.6,7,25.176,22,3291.577637,13431866834
3/28/2022,12.08357005,320.4268388,105.9245751,55.3135,2.224416,106.0305,506.7113618,206066906.7,47499.2901,1548658952,4575.52,4312260000,1912,128051,24.716,312,3336.634521,20620450770
3/29/2022,12.19038357,330.3659055,106.8609023,55.9803,2.244079,106.967763,506.7113618,184232002.7,47677.61282,1127644277,4631.6,5085910000,1933.5,17765,25.103,109,3401.987793,19533323636
3/30/2022,12.15091597,335.9549209,106.5149294,55.9803,2.236814,106.621444,506.7113618,194247387.9,47358.5246,997346493.3,4602.45,4385570000,1949.2,3617,25.121,26,3385.157959,15302506131
3/31/2022,12.19285347,344.6824424,106.8825535,54.9308,2.244534,106.989436,506.7113618,200371606.3,46806.69029,1243100629,4530.41,4823020000,1919.1,1016,24.642,3,3281.642822,17685495686
4/1/2022,12.10832941,344.4712162,106.1416156,54.7582,2.228974,106.247757,506.7113618,191845155,45729.1542,1335078915,4545.86,4562940000,,,,,3449.552246,20982988937
4/2/2022,11.89245556,340.5088736,104.2492655,54.7582,2.189235,104.353515,506.7113618,197529455.8,46671.2897,621791149.4,,,,,,,3445.059326,23571556215
4/3/2022,12.07332325,347.6620013,105.8347516,54.7582,2.22253,105.940586,506.7113618,224529885.1,46545.77314,680111093.9,,,1929.2,371,24.584,94,3522.833496,15333808649
4/4/2022,12.11932158,350.4225987,106.237973,54.7582,2.230997,106.344211,506.7113618,206055907.2,46260.14953,1009505152,4582.64,4547350000,1922.9,412,24.528,88,3521.241211,18209969743
